Gene	GV.0	GV.1	MI.0	MI.1	MII.0	MII.1	PN.0	PN.1	CL.0	CL.1	MOR.0	MOR.1	ICM.0	ICM.1	TROPH.0	TROPH.1
TMEM99	1.838931188	2.103327006	1.253139733	0.697260095	-0.119817967	-0.204302885	1.521608765	0.851043034	4.082756244	3.415127905	3.69856255	3.962481734	3.659778256	3.351822509	3.832215481	3.408914415
TMEM9B	-0.300999073	-0.888059864	0.935169652	0.608450828	1.075732842	0.895232788	0.535822624	0.561536417	-0.322797006	-0.18221832	-0.375784792	-0.670843788	1.196122051	0.247485849	-0.633165404	0.401718914
TMEM9B-AS1	-1.596454957	-0.888059864	-0.862337485	-5.368829095	-1.904089276	-1.789265386	-0.492746528	-3.345354179	1.641869921	1.805290736	1.415628586	1.651084307	1.371208758	1.469878271	1.790046027	1.312451576
TMF1	-0.663569153	-0.326180976	-0.045201542	0.245880749	0.480574574	-0.073058352	0.289662037	0.023879631	0.277595535	0.317352689	-0.616792891	0.513580783	-0.588149257	0.588522767	-0.922672021	0.887145741
TMOD1	5.568908881	5.385846716	4.557522398	4.938371714	5.151193159	4.860760571	5.177413986	5.182122827	3.725821699	3.74443553	5.174073908	5.310593761	4.190292973	4.564596928	5.377044795	5.374411568
TMOD2	6.691886825	6.547362362	6.635989376	6.566704318	6.949393565	6.948826874	6.949201663	6.866939538	5.945197822	5.937796053	2.07352261	1.542149935	1.099906736	-0.199973128	0.951797097	2.20080622
TMOD3	7.516576814	7.240977776	7.447301271	7.310431065	7.795386782	7.548993468	7.506125926	7.477216652	6.771834097	6.658071262	7.916359834	7.858054242	7.668714636	7.654045195	8.003788712	7.846982122
TMPO	8.167964308	7.895016323	8.473159213	8.582182356	8.706012787	8.505847554	8.698362051	8.579582007	8.852209191	8.673938855	9.188950981	9.12578582	8.95638593	8.814047343	9.272221601	9.179533114
TMPOP1	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-0.75343136	-2.718271221	-1.754296415	-2.545312906	-3.758074259	-2.074442246	-4.092597023	-4.242137276
TMPOP2	-1.355446857	-0.888059864	-0.045201542	-5.368829095	-1.904089276	-0.348692794	-0.613040761	-1.023426084	0.951825374	0.687721139	-0.375784792	-4.130275407	-3.758074259	-0.852049824	-2.507634522	-2.657174775
TMPPE	-1.885961574	-2.473022364	-0.210260788	-0.976511672	-0.550452322	-1.137188689	-0.888675204	-0.842853838	-1.189530475	-0.647881893	-1.754296415	-1.322920485	-1.436146164	0.041034972	-0.633165404	-2.657174775
TMPRSS11E	-0.968423734	-1.373486691	-2.084729906	-2.561474173	-5.074014278	-2.274692213	-3.551640217	-4.930316679	-1.370102721	-2.718271221	2.366718986	2.408883404	2.074815755	2.223238303	1.92977079	1.430288066
TMPRSS13	-5.055886575	-5.280377286	-5.254654907	-3.783866594	-5.074014278	-4.596620308	-2.814674623	-2.608388584	-1.817561698	-1.580767697	-0.616792891	-0.223384811	-0.588149257	0.247485849	0.765383973	1.043264943
TMPRSS15	-2.73395848	-2.958449191	-1.554215189	-3.046901	-0.430158088	-1.137188689	-0.888675204	-1.229876961	-0.633137126	-0.516637359	-4.07622451	0.117652107	-3.758074259	-3.659404746	-4.092597023	-4.242137276
TMPRSS2	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-5.276993316	-5.040199315	-0.169333914	-0.960350405	-0.588149257	-3.659404746	0.2997204	1.043264943
TMPRSS4	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-2.814674623	-3.345354179	-1.576553598	-0.396343126	2.889559775	2.85840928	2.508712282	3.351822509	3.682190037	2.876803797
TMPRSS5	0.15356679	-0.151094269	-1.167192066	-0.845267139	0.135439088	-0.509157467	0.148799501	-0.175429177	-1.576553598	-2.232844393	-4.07622451	-4.130275407	-2.173111758	-3.659404746	-4.092597023	-2.657174775
TMPRSS7	-3.470924075	-5.280377286	-5.254654907	-3.783866594	-3.489051777	-0.89618059	-2.329247795	-3.345354179	-0.884675893	-1.580767697	-4.07622451	-0.960350405	-0.950719337	-3.659404746	0.2997204	-1.920209181
TMPRSS9	3.889557261	3.984065314	3.49017893	3.197224943	3.169159706	3.151572542	3.234084689	3.097589317	2.966180667	2.596425305	2.818593253	1.752367643	2.172663079	1.83244835	2.350346473	1.780230537
TMSB10	3.748244446	4.04380326	5.929600588	6.110445935	3.537010519	3.693398539	5.181940092	4.888265498	5.458562708	5.59006781	7.825019523	7.804521185	8.855945356	8.55035321	7.84219957	7.716052908
TMSB15B	-0.968423734	-2.110452285	-1.795223289	-2.198904094	-0.430158088	-3.011657807	-2.329247795	-2.122961757	-0.147710299	-1.339759597	0.447337446	-0.223384811	-0.950719337	0.041034972	0.2997204	-0.541697558
TMSB4X	7.657285109	7.999378369	8.071915022	8.266322173	8.790655522	8.792338728	9.574687833	9.495489297	8.08042123	8.241875553	6.593546379	6.45750211	7.510467741	6.872951179	7.038616883	7.00875326
TMSB4XP4	-0.101690265	-0.422396291	3.07177458	2.379363755	2.164390461	1.075805034	2.229719497	1.964501084	2.783702615	2.459646572	1.350040245	0.624612095	2.219205665	0.041034972	1.036685994	1.986681415
TMSB4XP8	-0.532324619	-1.373486691	0.417770435	-0.239546078	0.540695566	-0.348692794	0.355250379	0.427235325	0.149271438	-1.13330872	-4.07622451	-1.322920485	0.885781931	-0.199973128	-4.092597023	-1.072212275
TMSB4Y	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-3.011657807	-5.136602718	-3.345354179	-1.817561698	-5.040199315	0.781756485	-1.322920485	-0.588149257	-2.074442246	-2.507634522	1.043264943
TMTC1	-2.248531653	-1.579937568	0.030747312	-1.909397476	-0.681696855	-0.89618059	0.072850648	0.023879631	-2.955065221	-0.647881893	-1.754296415	-0.960350405	-3.758074259	-2.074442246	-2.507634522	-4.242137276
TMTC2	5.894669322	5.742683963	5.670899533	5.842450852	5.984653973	5.855620933	6.120195669	6.116125269	5.345973629	4.991846411	4.675319549	4.03463152	4.345213549	3.578999993	4.403258004	4.339063306
TMTC3	5.847242101	5.401739479	5.946856437	5.749463138	5.842611644	5.61161405	5.712802383	5.725214044	5.958422619	5.298537067	8.422375419	8.353792216	7.967718013	7.902360517	8.710928714	8.56662584
TMTC4	-1.596454957	-1.373486691	-1.347764312	-1.909397476	-0.550452322	-1.426695306	-1.229712122	-1.760391678	-3.692030816	-1.870274314	-1.268869588	-0.429835689	-0.057634541	-0.489479745	0.155330491	-1.072212275
TMUB1	-1.14899598	-0.070923921	-1.167192066	-0.976511672	-2.266659356	-0.204302885	-1.966677716	-2.122961757	-2.107068315	-0.952736474	0.316092913	0.727705588	0.765487697	1.294791564	0.430964934	0.802256843
TMUB2	4.184904757	4.336171557	3.449248666	3.570750119	3.736557357	3.693398539	4.287563571	3.985562699	6.489949625	6.444120108	5.28352505	5.493606083	5.175616396	5.547609574	5.167146241	5.287293278
TMX1	6.918169447	6.67853787	6.913076834	6.873451855	7.000461723	6.752660921	6.463774836	6.377453353	6.505595443	6.367599535	7.634151461	7.547003785	7.484504431	7.388400808	7.635748692	7.669629195
TMX2	7.003795872	6.950543802	6.16267021	6.380621371	6.222328407	6.325964095	6.815046268	6.772288923	6.662218566	6.713435303	8.196113674	8.182891069	8.333030499	8.154777138	8.298377984	8.095763327
TMX2P1	3.817557537	3.804431101	3.150486556	3.605585495	3.841865101	3.817007621	3.958794305	3.880254955	2.927577828	3.020496616	3.883777422	4.122390026	4.093674783	3.775223481	3.746606766	3.932788407
TMX3	0.301665429	0.005024933	0.935169652	1.106904336	0.992074913	1.511904149	1.013144402	1.000420658	0.700286607	0.245202903	-0.169333914	-1.322920485	-0.29864264	-1.337476651	-1.2852421	0.28142468
TMX4	0.073396442	-0.422396291	-0.300458597	0.245880749	0.653906177	-1.789265386	-0.278621722	0.11407744	-1.370102721	-1.339759597	-0.906299508	-1.808347312	0.329388582	0.86415721	-2.507634522	-2.657174775
TNC	-0.532324619	-1.373486691	1.345257935	1.289382388	-2.752086183	-1.789265386	1.272788219	1.336469861	-0.419012321	-0.792271802	1.053058507	1.079177959	-3.758074259	-3.659404746	-2.507634522	-4.242137276
TNF	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-1.677171099	-2.608388584	0.872753803	0.386065439	2.638021008	2.173505341	0.329388582	1.469878271	0.155330491	1.115414729
TNFAIP1	7.025263946	7.174179058	6.565922975	6.51266729	6.97617449	6.853044231	7.250068142	7.2197479	6.589126477	6.68218132	6.454181827	6.382465056	6.336003427	6.178223187	5.950430261	6.155537357
TNFAIP2	-1.355446857	-1.032449773	-1.554215189	-0.724972905	-0.986551437	-2.274692213	0.696287297	0.427235325	1.999131089	1.993223686	2.866289995	3.108129333	4.190292973	4.179799042	1.790046027	1.043264943
TNFAIP3	1.133937984	1.023403462	3.133362378	2.61416448	1.368929218	1.33411703	2.264276719	1.608842132	2.254388144	2.919802617	4.578411519	4.509969529	6.509882825	6.594442739	3.97886534	4.010528156
TNFAIP6	0.966481238	0.392048056	1.82216069	1.59695519	0.135439088	-0.348692794	-0.888675204	-0.682389166	0.653744021	-1.13330872	-2.491262009	-1.808347312	-3.758074259	-3.659404746	-4.092597023	-1.920209181
TNFAIP8	5.373520166	5.196368918	4.97055253	5.167418121	5.191600769	4.905216877	4.975836789	4.990036176	2.772855233	2.811549726	4.108650833	4.024542702	5.139771197	4.86807226	4.705064503	4.70330656
TNFAIP8L1	1.172932115	1.16256621	0.526704806	-0.845267139	-0.681696855	-0.348692794	-0.278621722	-0.072335684	2.285249108	2.625136602	3.142944011	3.431967017	3.401797078	3.597983096	3.423102816	3.597066512
TNFAIP8L2	-5.055886575	-1.820945668	-2.447299985	-5.368829095	-2.752086183	-3.011657807	-2.329247795	-2.122961757	-0.419012321	-5.040199315	-0.375784792	-0.960350405	-3.758074259	-0.852049824	-1.2852421	-1.920209181
TNFRSF10B	-0.101690265	0.82814717	-0.210260788	-0.324434976	-0.119817967	0.357576002	0.220949287	0.427235325	-2.955065221	-0.285311813	-0.375784792	-1.808347312	-0.057634541	0.428058095	-0.185706427	-0.33524668
TNFRSF10C	-3.470924075	-2.958449191	-1.554215189	-3.783866594	-5.074014278	-4.596620308	-2.329247795	-4.930316679	-0.522105814	-2.718271221	1.415628586	1.752367643	1.196122051	1.095482756	1.522112822	1.430288066
TNFRSF11A	4.778584475	4.963986549	4.528343302	4.417440533	4.638512723	4.639393884	4.196552633	4.3573957	2.140859199	2.537229513	1.350040245	1.542149935	0.489853255	2.013020596	1.333667732	1.372572568
TNFRSF11B	0.370378179	0.741990527	0.102897097	0.35909136	-0.550452322	-0.073058352	0.220949287	0.279136686	-3.692030816	-0.792271802	-4.07622451	-4.130275407	-3.758074259	-3.659404746	-4.092597023	-4.242137276
TNFRSF12A	2.491007885	2.326953027	3.990897799	3.742306575	2.687536955	2.83800792	4.253566239	4.149168104	6.302794013	6.315702323	6.517166613	6.356559615	5.739777578	5.747863018	6.108301582	6.129639368
TNFRSF14	-3.470924075	-2.958449191	-2.932726812	-2.198904094	-3.489051777	-4.596620308	-1.677171099	-1.760391678	-0.633137126	-0.952736474	-2.491262009	-2.545312906	-2.173111758	-2.074442246	-4.092597023	-4.242137276
TNFRSF19	-5.055886575	-2.958449191	0.417770435	-0.613941593	-3.489051777	-4.596620308	-2.814674623	-2.608388584	1.734233939	1.263581433	-2.491262009	0.393286549	0.148816337	-3.659404746	-0.185706427	-1.072212275
TNFRSF1A	-5.055886575	-5.280377286	-1.795223289	-0.845267139	-5.074014278	-4.596620308	-2.814674623	-3.345354179	-5.276993316	-3.455236815	-1.268869588	-1.808347312	-0.588149257	-2.074442246	-1.770668928	-0.33524668
TNFRSF1B	5.683050106	5.678900219	4.956016436	5.306245825	5.357483326	5.228338433	5.296982724	5.299703756	3.36325162	2.965425234	2.07352261	1.847004517	3.441598086	3.559763774	-0.005134181	0.28142468
TNFRSF21	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-4.596620308	-2.814674623	-4.930316679	-3.692030816	-3.455236815	-0.169333914	-0.670843788	0.765487697	1.469878271	-0.633165404	-0.541697558
TNFRSF8	2.411718975	2.571371755	0.417770435	0.245880749	0.598411064	1.286022741	1.371191923	1.178207777	1.46447367	2.377653199	1.350040245	1.97824905	2.545706489	3.160774216	0.765383973	1.780230537
TNFSF11	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-3.489051777	-3.011657807	-2.329247795	-4.930316679	-0.322797006	-1.13330872	-1.754296415	-0.429835689	-3.758074259	-3.659404746	-4.092597023	-4.242137276
TNFSF12	0.874850762	1.7083074	0.895092212	1.39935523	2.274713876	1.879113123	1.013144402	1.000420658	-1.370102721	-0.516637359	3.272503644	3.477054907	2.508712282	3.210959973	4.000160118	3.729406278
TNFSF13	3.366178191	3.293269901	2.76215338	2.957600392	3.793264462	3.517121858	3.421817996	3.405073675	1.980394526	1.646301212	0.447337446	0.117652107	-0.29864264	0.041034972	0.430964934	0.150180147
TNFSF9	-0.807959062	-0.422396291	-3.669692407	-2.561474173	-1.37357456	-2.274692213	1.238436714	-1.023426084	6.020496185	6.093585094	5.789508761	5.704195643	6.26290568	6.090464681	5.626791798	5.517750907
TNIK	2.427929202	2.494409773	3.371053936	3.219885541	2.920339159	2.965622116	3.048272625	3.183425487	2.847127996	2.872690021	0.011238331	-0.429835689	-0.588149257	-0.852049824	-0.185706427	0.28142468
TNIP1	-0.532324619	-0.636521097	0.171609847	-0.239546078	-0.319126776	-0.509157467	-0.492746528	-1.023426084	0.008408903	-0.396343126	0.678662992	0.117652107	0.885781931	0.247485849	0.2997204	-0.541697558
TNIP2	-0.968423734	-0.070923921	-1.347764312	-1.461938499	-1.904089276	-1.789265386	-1.049139876	-1.470885061	-0.322797006	-0.647881893	0.968169609	0.393286549	1.599477746	0.984451443	1.399256074	1.372572568
TNK1	-0.011492456	0.909447273	-0.610798718	0.897957446	-1.904089276	-0.89618059	-0.182406407	-0.406754723	2.174217796	2.078741757	1.705135204	2.740089313	1.733778837	1.294791564	2.415197618	2.526047049
TNK2	1.133937984	1.7083074	0.578235107	1.64239816	1.820803485	1.511904149	1.521608765	1.444722752	1.262165495	1.674046202	0.56763168	0.914118713	1.28631986	1.095482756	0.861599288	0.802256843
TNK2-AS1	-3.470924075	-0.75681533	-5.254654907	-5.368829095	-2.266659356	-2.274692213	-1.966677716	-1.760391678	-0.147710299	0.089083702	1.596200832	1.847004517	1.969846196	2.74998619	1.579828319	0.401718914
TNKS	6.281177763	6.247588355	6.318518877	6.15620225	6.349626917	6.301981079	6.737225857	6.566037809	5.485388722	5.606359395	6.649141748	6.719129694	6.700332354	6.849380416	6.671445195	6.530177298
TNKS1BP1	-3.470924075	-2.110452285	-3.669692407	-1.668389377	-1.614582659	-4.596620308	-2.329247795	-1.229876961	-0.322797006	0.004194804	0.56763168	0.823920904	1.969846196	1.625997473	0.765383973	0.512750226
TNKS2	8.755588469	8.647493248	8.686484424	8.641611593	8.87990932	8.777468239	8.872263549	8.883364321	7.437466872	7.375278392	7.381669327	7.221216003	7.251054531	7.111259147	7.466301959	7.405770798
TNN	3.349254888	3.388507698	2.094073247	3.166446282	3.008134764	2.752107846	3.560364809	3.284002441	2.549555171	2.290717563	-1.754296415	-1.322920485	0.489853255	-0.489479745	-1.2852421	0.615843719
TNNT1	0.301665429	0.077174718	-0.499767405	0.412530619	-1.37357456	-0.204302885	0.289662037	-0.175429177	0.555896698	-1.13330872	-1.754296415	-2.545312906	-2.173111758	-3.659404746	-2.507634522	-2.657174775
TNPO1	9.401430171	9.267420986	9.451787149	9.402299243	9.910715687	9.671556148	9.781282121	9.678919784	8.746674417	8.642246694	9.451618988	9.404878444	9.085257977	8.984676847	9.627112647	9.502591466
TNPO1P1	-2.73395848	-3.695414786	-5.254654907	-3.783866594	-5.074014278	-4.596620308	-2.814674623	-3.345354179	-2.469638394	-5.040199315	0.316092913	-0.960350405	-0.29864264	0.732912676	0.551259167	-0.33524668
TNPO1P2	-1.14899598	-1.373486691	-1.347764312	-2.198904094	-0.826086764	-0.509157467	-0.888675204	-0.072335684	-2.955065221	-1.580767697	-1.268869588	-0.670843788	-3.758074259	0.247485849	-2.507634522	-0.33524668
TNPO1P3	-0.807959062	-0.636521097	-1.554215189	0.608450828	0.135439088	-0.204302885	0.220949287	0.198966338	-0.884675893	-0.792271802	-0.616792891	-1.808347312	-3.758074259	-0.489479745	-0.392157304	-1.434782354
TNPO2	0.616538767	0.82814717	1.120384524	1.201026513	1.034510179	1.911174332	1.631581607	1.046963244	2.402486783	2.443616462	2.113600049	2.764542357	2.684869237	2.816328685	2.896087664	2.472108242
TNPO3	2.083664777	2.583808858	2.646211901	3.036312368	2.94279401	3.010710006	3.018215392	3.350454091	2.994469712	2.919802617	1.806418539	1.651084307	0.885781931	1.550048619	1.116856343	0.887145741
TNRC18	-0.532324619	0.21147581	0.030747312	0.185759757	-0.119817967	-0.689729712	-0.381715215	0.11407744	-1.817561698	0.089083702	1.209177709	1.295989348	2.264293554	1.955305098	1.790046027	1.372572568
TNRC6A	10.50298252	10.44639966	10.79159518	10.74240848	11.15756318	11.03014392	10.9068732	10.89715008	9.180066871	9.169177892	8.251608787	8.227551475	8.00721184	8.147547582	8.212039501	8.323202851
TNRC6B	11.72358913	11.65115666	11.77587214	11.81256584	12.13558187	12.02407205	11.32569185	11.30900214	8.458456934	8.608719954	7.428097938	7.390834237	7.603321274	7.633492009	7.496585944	7.607658746
TNRC6C	7.027260295	7.03901259	6.982256204	7.073336877	7.239152198	7.166176955	7.105678233	7.116466291	6.438539747	6.419744533	5.476444588	5.464049197	5.869459626	6.152772559	4.997515397	5.291192456
TNS3	-3.470924075	-2.110452285	-1.167192066	-1.461938499	-1.614582659	-2.274692213	-1.436162999	-1.229876961	-1.576553598	0.317352689	2.152594181	2.279115529	1.52732796	2.173485268	2.316793914	1.823951914
TNXB	-5.055886575	-3.695414786	-0.862337485	-3.046901	-5.074014278	-4.596620308	-5.136602718	-4.930316679	-2.955065221	-3.455236815	-0.375784792	-1.808347312	-3.758074259	-3.659404746	-0.633165404	-1.434782354
TOB1	1.602324907	2.399102813	2.827494134	3.053235671	2.343838237	2.870985242	1.829181567	1.699039941	0.337716528	0.245202903	-0.169333914	-0.960350405	-3.758074259	-1.337476651	-4.092597023	-1.072212275
TOB2	0.558823269	1.289478322	0.974163783	1.850339425	0.480574574	1.33411703	0.535822624	0.279136686	1.902915774	1.97102794	2.113600049	2.136511134	1.856635585	1.955305098	2.24725298	2.265657364
TOE1	3.871891387	4.181102161	3.311399131	3.127025932	3.243398336	3.24258348	3.736841395	3.11953187	6.423879839	6.435027462	5.966802774	5.735457864	5.69930662	5.709101715	6.168322511	5.916472412
TOLLIP	0.826756474	1.539801676	0.935169652	1.006210336	0.948353535	0.957968544	0.535822624	1.135772511	0.700286607	1.025889875	0.316092913	-0.223384811	-0.950719337	0.041034972	0.551259167	0.615843719
TOLLIP-AS1	1.010202615	1.227417354	0.895092212	1.59695519	1.465144533	1.593204251	1.371191923	1.577477961	0.745374497	-1.580767697	-1.268869588	-0.223384811	0.634243164	-2.074442246	-1.2852421	-1.434782354
TOM1	5.28729914	5.493586082	4.680510142	4.709321713	4.794808277	5.023599518	5.175145597	5.093437674	3.839350645	3.697892944	5.425612675	5.180337375	6.082703665	6.136634863	5.71314685	5.291192456
TOM1L1	10.0892097	9.937239684	10.1317802	10.20916023	10.39585008	10.23166496	10.35057786	10.27062023	8.777017387	8.693345688	4.627679064	4.667386119	3.878550362	3.616719659	4.102159832	5.27159032
TOM1L2	0.725473138	0.82814717	0.627988142	1.231083747	0.948353535	1.380659616	0.929486473	0.95232637	0.989793224	0.741160398	-2.491262009	-0.670843788	-0.950719337	-0.489479745	-1.2852421	-4.242137276
TOMM20	0.435966521	0.500982427	0.67608243	0.971020908	-0.550452322	-0.689729712	-0.888675204	-0.537999257	1.098046115	0.245202903	2.113600049	1.752367643	1.856635585	1.550048619	1.973492168	2.444363251
TOMM20L	-5.055886575	-5.280377286	-5.254654907	-5.368829095	-5.074014278	-1.426695306	-3.551640217	-3.345354179	-0.633137126	-1.339759597	-1.268869588	-2.545312906	-2.173111758	-1.337476651	-1.770668928	-0.782705657
TOMM20P1	-1.885961574	-2.473022364	-0.210260788	-0.414632785	-1.904089276	0.158267194	-1.049139876	-1.470885061	-1.576553598	-3.455236815	-4.07622451	-2.545312906	-3.758074259	-3.659404746	-4.092597023	-2.657174775
TOMM20P4	2.063054497	1.227417354	0.627988142	0.780918024	1.64023124	1.670166233	1.657813149	2.345807726	3.003777454	2.667159817	4.772398431	4.566692119	4.355667907	3.991646945	4.503592734	4.65570818
TOMM22	4.642818091	4.594604061	3.877202053	4.218010693	3.787072628	3.442298681	3.871825905	3.745640354	6.362799577	6.421791635	7.555407296	7.48765115	7.69468177	7.714004214	7.821414306	7.839013245
TOMM34	2.857002761	2.981717559	2.559126284	2.691866837	2.238868677	2.171564017	2.425639707	2.74916342	1.882878021	1.618012167	0.171703004	-0.223384811	0.148816337	0.984451443	0.155330491	0.401718914
TOMM40	5.253589779	5.478678653	4.63560937	4.711988433	4.227481917	4.331157654	5.206582998	4.59128376	8.292268957	8.334432671	8.84840245	8.873418176	8.612885534	8.662805097	9.0746643	8.969598956
TOMM40L	4.825227385	4.860452484	3.781518705	3.857583098	4.3459459	4.372046485	4.516242255	4.476951085	2.523906584	3.231263712	3.883777422	3.806362532	4.291774291	4.485253497	3.586883077	3.289244185
TOMM5	-5.055886575	-5.280377286	-2.932726812	-2.198904094	-2.752086183	-3.011657807	-2.814674623	-3.345354179	-0.884675893	-0.647881893	-0.906299508	-1.322920485	-1.436146164	-2.074442246	-1.770668928	-0.154674435
TOMM7	1.573470045	1.406123241	1.012131633	0.653538718	0.85672306	0.447773811	1.013144402	1.135772511	0.555896698	-0.18221832	2.152594181	2.059549152	2.219205665	1.766860008	0.765383973	2.603352775
TOMM70A	2.238734174	2.014243463	2.634088342	2.392722137	2.164390461	2.248869743	2.500021903	2.553499098	1.902915774	2.036616282	2.032299947	1.702614607	1.668190496	0.588522767	1.264954982	1.485783179
TONSL	0.558823269	1.4610897	0.578235107	0.35909136	0.480574574	1.131300147	0.644756996	0.624272172	0.395432026	-0.086003005	0.8779718	1.079177959	1.371208758	1.550048619	0.951797097	1.485783179
TOP1	8.582436199	8.425363083	8.839175268	8.810069133	9.152021537	9.08670332	9.077944083	9.017594162	8.925819236	8.827369015	8.692993486	8.615188841	8.802974968	8.698971734	8.936862765	8.994624388
TOP1MT	-0.300999073	-0.326180976	-1.167192066	-0.845267139	-2.266659356	-0.509157467	-1.229712122	-0.537999257	0.008408903	-1.13330872	0.447337446	0.393286549	0.885781931	-2.074442246	-0.922672021	0.712059034
TOP2A	0.777003439	1.195356145	1.82216069	1.59695519	1.301025154	1.911174332	0.79413462	0.797603775	1.778289119	1.068325141	2.399508921	2.469637435	3.184440246	2.715634685	3.02634405	2.855894807
TOP2B	-0.19790558	0.447543168	1.45959061	1.619855592	0.808628772	1.075805034	0.591317737	0.427235325	-0.147710299	0.004194804	1.053058507	0.513580783	1.733778837	2.013020596	1.333667732	0.401718914
TOP3A	-1.355446857	-1.579937568	-0.045201542	-0.01127709	-0.216033283	0.047235882	0.072850648	-0.406754723	1.098046115	0.386065439	1.209177709	0.914118713	-1.436146164	0.247485849	0.430964934	1.115414729
TOP3B	-2.73395848	-0.888059864	-1.167192066	0.123024001	-0.681696855	-0.689729712	-1.436162999	-3.345354179	-3.692030816	-1.580767697	0.011238331	-0.223384811	-0.057634541	-2.074442246	-0.922672021	-0.541697558
TOPAZ1	6.135789571	5.809073195	6.2956109	6.273673934	6.082700866	5.673675019	5.642295759	5.636688691	3.834142354	3.808423625	1.596200832	1.079177959	1.914351083	0.732912676	1.92977079	1.780230537
TOPBP1	0.874850762	0.82814717	1.188288588	1.345416423	0.808628772	0.447773811	0.591317737	-0.28646049	0.831531141	0.451653781	1.053058507	0.393286549	1.371208758	1.198576249	1.635323432	0.802256843
TOPORS	1.210899965	1.258781525	1.905216429	1.962087783	1.914670409	1.846323188	1.829181567	1.639538929	3.194681898	3.249819531	0.447337446	0.393286549	0.329388582	0.86415721	-0.633165404	0.150180147
TOPORS-AS1	0.826756474	0.741990527	1.687859598	1.345416423	0.653906177	0.261360687	0.929486473	0.279136686	3.731435306	3.621578782	1.478364342	1.702614607	0.765487697	0.428058095	1.116856343	1.640505773
TOR1A	-0.412030386	0.274211565	0.578235107	0.35909136	0.055268739	0.261360687	0.644756996	0.198966338	0.605649733	1.589157305	0.011238331	0.117652107	0.489853255	0.984451443	0.765383973	0.401718914
TOR1AIP1	6.249605217	6.08211452	6.488075569	6.488763191	6.551237944	6.537164101	6.597683515	6.492273755	6.985395208	6.662406287	6.875788655	6.833343211	6.48152427	6.656876785	6.898216057	6.967925207
TOR1AIP2	-0.532324619	-0.326180976	-0.210260788	-0.01127709	-0.550452322	-0.689729712	0.417986134	-0.28646049	1.902915774	2.290717563	1.989864681	2.439580202	2.4317503	2.173485268	2.136221668	2.387219344
TOR1B	3.708985015	3.688289507	3.334059728	3.094695278	3.149987396	3.110738824	4.672361457	3.274254465	8.554412902	8.58402498	6.955132086	7.040275629	6.336003427	6.50424493	6.546743686	6.861806154
TOR2A	0.777003439	0.447543168	1.284503904	1.201026513	1.914670409	1.911174332	1.708887333	1.669596163	0.080558688	0.937080608	-4.07622451	-0.429835689	-0.950719337	0.247485849	-0.633165404	-0.782705657
TOR3A	7.683261135	7.644991705	7.026985393	7.077995746	6.967987028	6.828070884	6.975510941	6.924941148	5.245588215	5.307422053	6.406583447	6.370566473	6.613702385	6.560973581	6.243909537	6.107696815
TOR4A	-1.885961574	-0.422396291	-1.167192066	-3.046901	-1.904089276	-1.137188689	-1.966677716	-2.122961757	-0.884675893	-0.952736474	1.946143303	1.702614607	0.885781931	1.198576249	0.66229048	0.512750226
TOX	-0.101690265	0.602265763	1.513529417	1.707986502	0.948353535	0.447773811	1.238436714	1.178207777	-0.322797006	-0.086003005	-2.491262009	-4.130275407	-3.758074259	-3.659404746	-2.507634522	-4.242137276
TOX2	7.911159516	8.10858175	7.963454199	7.987485312	8.414955559	8.418271934	8.691831322	8.581312451	8.296298834	8.418335463	4.138094611	4.680296228	2.074815755	1.955305098	3.107075322	4.76067774
TOX4	8.728237021	8.775837041	8.090334437	8.180113194	8.741068759	8.748091702	8.897766398	8.823840106	9.348315991	9.325234603	7.421128384	7.547003785	7.23839923	7.200906309	7.363243887	7.568835944
TOX4P1	0.725473138	0.82814717	0.627988142	0.185759757	0.352250477	0.612833058	1.203247285	1.000420658	2.671373915	1.878663922	1.133228856	1.155126812	0.329388582	0.732912676	1.036685994	0.401718914
TP53	-1.596454957	-2.958449191	-1.167192066	-2.198904094	-2.752086183	-0.689729712	-1.049139876	-1.760391678	-2.107068315	-0.285311813	-1.754296415	-0.670843788	0.148816337	0.732912676	-0.185706427	-0.154674435
TP53BP1	0.370378179	0.005024933	-0.396673912	0.35909136	0.211387941	0.357576002	0.220949287	1.000420658	0.831531141	0.574510529	0.011238331	0.393286549	-0.29864264	0.041034972	-0.392157304	-0.33524668
TP53BP2	-0.011492456	0.392048056	1.253139733	0.653538718	0.352250477	0.261360687	0.289662037	0.11407744	1.617824447	1.40274418	1.209177709	0.823920904	0.885781931	0.588522767	1.116856343	0.150180147
TP53I13	-1.355446857	-1.192914445	0.578235107	0.464060919	-1.904089276	-2.274692213	-0.888675204	0.11407744	0.450927138	2.01508312	5.055632451	4.755420967	4.800346454	4.719973621	4.611306551	4.433819757
