WT_RNA_Rep1	WT_RNA_Rep2	WT_RNA_Rep3	Null_RNA_Rep1	Null_RNA_Rep2	Null_RNA_Rep3
KY	-2.02899250043251	-4.10795419232505	-5.92680863398021	-4.57679336305518	-3.20265002046427	-5.41524397286176
CEP63	4.41836628590421	4.79592765341113	4.31993196451293	4.32105209295033	4.14101159637038	4.17908063106309
ANAPC13	4.91352200490673	4.74275356789034	4.87651528506128	4.80186275366763	4.81415826722229	4.94340722803113
AMOTL2	5.77621395504652	6.15296534133785	5.30741004425826	6.1451602497462	7.09180662730213	6.2549696638768
RYK	5.96611508962747	6.14746785766546	5.96990218174591	6.07036522030588	6.21971515071554	5.98082558477811
LOC105374117	-3.12852817398342	-1.99247697490512	-3.1194537119226	-1.91382835033275	-1.61768751974311	-1.022926550083
SLCO2A1	1.22398824073736	2.95454173340871	1.6045728265361	2.83542361716128	4.96512651439947	3.62641517877545
C3orf36	-5.93588309604103	-3.37098859815885	-5.92680863398021	-6.16175586377634	-0.880721925576905	-2.60788905080416
RAB6B	4.23529370161074	4.41691396123258	4.32467377664	3.7224146553321	3.47984301791743	3.55342282033345
SRPRB	5.22713754353977	5.06447331632043	5.14532397018702	5.54775879693038	5.85534170229491	5.93845423618627
TF	-2.23544337789994	-1.44498917960262	-2.01991803837169	-0.328865849611596	-0.518151846192196	0.139344878815877
LOC124909487	-1.18099559387756	-2.23348507440891	-2.7568836325379	-1.20755955338946	-1.36614875274715	-1.16731645941817
TOPBP1	6.42743036833245	6.64331089643718	6.04221806817056	6.38296713397914	6.41861694356924	5.9472478331843
LOC124909437	-5.93588309604103	-5.69291669304621	-1.83934579272987	-2.99183086233403	-2.55057332388457	-3.0933158779744
CDV3	7.17411074980413	7.56019212260915	7.20809893215864	7.44036302332793	7.61399082489201	7.38707043312973
BFSP2	-1.84842025479069	-0.138327841368573	-2.7568836325379	-2.46131614563525	-3.20265002046427	-1.71480425472067
LOC101927432	-1.18099559387756	-0.938029190882742	-1.67888112053662	-1.40686836161287	-2.30956522438078	-0.771387783087035
TMEM108	2.86177842981273	3.24077396190602	2.93427827201518	2.94937980645837	2.84486344073837	3.59318464920882
NPHP3-AS1	-4.35092059531987	-4.10795419232505	-4.34184613325905	-1.91382835033275	-3.68807684763451	-1.95581235422446
NPHP3	1.1621489869195	1.54548804627887	1.54079691610279	0.849471391646916	1.22839979680321	1.27125655432146
UBA5	5.14160026081848	5.44471490518922	5.25868629023066	5.37303334770393	5.28174133831207	5.2738804320515
ACKR4	-1.54356567326227	-2.5229916916039	-5.92680863398021	-2.46131614563525	-2.84007994107956	-2.60788905080416
DNAJC13	5.82358902516181	5.79943725211366	5.23243201643146	5.77008967640734	5.70381113771263	5.04930177747218
LOC100130550	-2.23544337789994	-1.60545385179587	-3.1194537119226	-1.11736174441788	-2.10311434691335	-2.60788905080416
LOC124909435	-0.0532400466791864	0.876938915284738	1.27286371085616	1.54560326830454	1.14986639425652	1.12391483824627
ACP3	0.603275715067004	0.329451119982244	-0.145448920455549	1.50358005340884	1.66947515698357	1.82316076646332
PSMC2P1	1.72945282114415	1.48699239696872	2.16594850693964	2.05256325702443	2.60101985478548	2.4976453633682
CPNE4	0.439156335305897	0.373172497411562	0.263015924899808	-0.952302498147388	-0.0327250190219545	-0.285960955916794
MRPL3	6.02881876137942	6.03712880983299	6.05011343387087	6.38971208885056	6.37018552422796	6.37551177725655
NUDT16	5.83519364422177	5.69563881093635	5.68190822004036	5.41520080092975	5.23019011145805	5.41843677579298
NUDT16L2P	2.39054639108128	3.10474483280755	3.37925305544813	-3.83982776888898	-1.92254210127153	0.851542567833141
LOC124909434	-3.61395500115367	-3.37098859815885	-3.1194537119226	-1.40686836161287	-1.61768751974311	-0.461047662474885
NEK11	0.6640297461461	0.993583834137008	0.759691893203009	-0.279112814414497	0.293775805655232	0.607123840166694
ASTE1	2.14626594531284	2.1336317942447	1.79429055472698	1.73911094420441	1.53688951736577	1.68278811009877
ATP2C1	6.49326207443772	6.77392451527539	6.44958811710263	6.57865736825696	6.61547560794921	6.32242589031569
PIK3R4	5.73875056572624	5.77417934085954	5.60115700715374	5.53651471391569	5.54985009899175	5.48637718548435
COL6A6	0.367897652136075	0.415607763731959	-0.434955537650534	1.76305663982944	1.79089495739843	1.47957379044618
COL6A5	-5.93588309604103	-5.69291669304621	-5.92680863398021	-2.70232424513904	-1.1520239473943	-1.95581235422446
COL6A4P2	-1.07790210091346	-0.648522573687757	-0.312098789865001	1.09563197891631	2.6446310860061	1.35294035191517
LOC124909433	-3.61395500115367	-5.69291669304621	-5.92680863398021	-1.76943844099758	-0.177114928357129	-0.891682016804747
LOC124906287	-3.61395500115367	-5.69291669304621	-3.60488053909285	-1.30377486864877	-1.76207742907829	-1.95581235422446
LOC124906285	-3.61395500115367	-4.10795419232505	-3.1194537119226	-1.76943844099758	0.810174019893317	-0.370849853503307
LOC107986133	-1.68795558259744	-2.5229916916039	-5.92680863398021	-1.03247284683137	-1.1520239473943	-5.41524397286176
LOC107986131	-0.102993081876286	-0.0204913510747145	0.139280556477564	0.346038776422358	-0.337579600550376	-0.0576919682436765
LOC124909432	-1.68795558259744	-1.30059927026745	-2.22636891583912	-1.40686836161287	-2.55057332388457	-2.60788905080416
LINC02021	0.778362421625095	0.9364399270334	0.643046974350739	0.40809974455461	0.098519514256298	-0.557262977734188
FAM86HP	1.89066539124989	1.29576799372596	1.43951358026561	1.67744792432061	1.40784757236403	1.57344071391041
LINC02014	-1.2920269062663	-0.938029190882742	-1.06882763885264	-1.51789967400161	-2.84007994107956	-2.24531897141945
ALG1L2	-2.47645147740373	-1.1693547369892	-1.67888112053662	0.28118763207239	0.139742176982811	-1.71480425472067
TRH	-2.23544337789994	-1.1693547369892	-1.67888112053662	0.552489653889784	1.79089495739843	1.35294035191517
LOC124906284	-2.47645147740373	-1.99247697490512	-2.22636891583912	-2.46131614563525	-1.76207742907829	-1.71480425472067
TMCC1-DT	1.89066539124989	2.18360025351879	1.92494040743585	-1.03247284683137	-0.337579600550376	-0.891682016804747
TMCC1	5.37416158360648	5.44471490518922	5.359171471948	4.50269142077163	4.50668000678774	4.41289251133235
PLXND1	5.49822383256893	5.69456217279617	5.39793447651421	6.30049077046801	6.92865576724732	6.38038987164502
H1-8	-5.93588309604103	-5.69291669304621	-4.34184613325905	-3.83982776888898	-2.30956522438078	-1.16731645941817
IFT122	5.14293485392095	5.17049526589543	4.86190969871025	4.38995239784435	4.2949167270598	4.18652681554595
MBD4	5.44295361716959	5.59190740717841	5.41025570470453	5.27755559804251	5.34479540182873	5.18930925621728
EFCAB12	0.693473524038582	0.139973321118532	0.222938485524473	-1.76943844099758	-2.84007994107956	-5.41524397286176
SNORA7B	-3.61395500115367	-2.5229916916039	-2.7568836325379	-1.76943844099758	-2.30956522438078	-3.8302814721406
RPL32P3	2.31678233640922	2.42082547300298	1.55700714328405	1.88809268567422	1.5522374816992	1.43024607808261
LOC100421508	-3.12852817398342	-3.37098859815885	-1.17192113181674	-4.57679336305518	-4.42504244180071	-3.0933158779744
H1-10-AS1	2.90646724737278	2.62449592071866	2.82473542510889	1.79824606829174	1.45760060756113	1.57344071391041
H1-10	8.11047358378216	8.00263786471475	8.04894978959922	7.30138530659537	7.19319009485939	7.75671464621536
HMCES	5.68754119382888	5.81834180245606	6.02629651661113	5.47532179336732	5.66639294452289	5.87535091522081
COPG1	6.71045059733994	6.84842196492462	6.79151017649905	7.07291190241623	7.35891069744497	7.30478647363721
LOC105374101	-1.54356567326227	-0.738720382659335	-0.797525617035243	-1.63819390771933	-0.965610823163418	-1.32778113161142
CNBP	8.27044449899499	8.35002512030092	8.39490811314582	8.48452156992709	8.32322030411108	8.34287511750702
ISY1	2.96196235996448	3.31551192902437	3.53875777082919	3.26241042504176	3.44326569148875	3.8585516263525
RAB43	0.858532770309078	1.07526763173072	0.448230797366716	1.84386868541754	2.08275219839798	1.27125655432146
EFCC1	2.46925836709532	2.60629132534107	1.31159610534487	-2.70232424513904	-1.48644298646486	-2.60788905080416
CFAP92	2.98595784103346	3.35420721906782	2.90924172107786	0.998115473002052	0.619351677557739	0.959795458485164
ACAD9	4.88190002573351	4.8158684690183	4.69981301837816	4.96301167204614	5.1492357078898	5.06554622823406
ACAD9-DT	0.693473524038582	0.139973321118532	-0.0939186198154674	0.606428461000588	-0.0327250190219545	-1.71480425472067
LOC124906283	-1.18099559387756	-1.44498917960262	-1.53449121120145	-0.73549110907424	-0.228645228997211	-0.771387783087035
LOC653712	0.0413968274588886	-0.648522573687757	-0.717355268351259	-0.380396150251678	-0.337579600550376	-1.32778113161142
RAB7A	7.0148550400064	7.45062596118701	7.52941742176673	7.73467115239326	7.91415805370656	7.91581291156486
RPN1	7.84065274738119	7.93723665028241	8.01799491928139	7.85826913659376	8.15152063538667	8.2359198637594
LOC124909430	-2.76595809459872	-2.88556177098861	-3.60488053909285	-2.46131614563525	-1.36614875274715	-1.95581235422446
GATA2-AS1	-4.35092059531987	-5.69291669304621	-4.34184613325905	-4.57679336305518	-1.055808632135	-2.24531897141945
GATA2	-1.68795558259744	-0.738720382659335	-2.22636891583912	0.377402947331693	2.60101985478548	2.11613748765455
LOC124909428	-2.76595809459872	-3.37098859815885	-4.34184613325905	-1.63819390771933	-1.92254210127153	-1.32778113161142
SEC61A1	7.72422424874645	7.40758139537068	7.59491447867764	8.26549149707146	8.60269080795212	8.42051039415474
LOC102723759	-2.02899250043251	-1.99247697490512	-1.53449121120145	-2.25486526816782	-2.84007994107956	-2.24531897141945
MGLL	-3.61395500115367	-5.69291669304621	-4.34184613325905	-1.03247284683137	-0.12736189316003	-0.891682016804747
ABTB1	2.17785907000816	1.98656340645924	1.86109392541122	1.40048656044473	1.62661967802178	1.45512074672164
PODXL2	5.79246261866995	5.18743211510982	5.25620636690255	4.80330689296829	4.57401799773567	4.87822767597637
MCM2	8.29691254738891	7.94087322103884	8.00032115471514	7.84693536091746	7.76920141789974	7.7879510645195
TPRA1	4.54893979822112	4.5201875265957	4.74296225454531	4.73986529456977	4.54554282912519	5.08360523366996
PRR20G	-3.61395500115367	-1.99247697490512	-5.92680863398021	-0.87635364491409	-0.724602723659623	0.734503146642922
PLXNA1	7.64095550368354	6.88851929640817	6.75421010592189	7.35283491996938	7.39951858816957	6.88653798918935
CHCHD6	4.31796438894638	4.65691739841104	4.77102772398217	4.22518438154797	4.15866717561036	4.73830805884635
TXNRD3	3.01540161892594	3.1988670101721	3.35627971904379	2.70552287593332	2.77462990303565	2.98989749027458
LOC105374090	-2.02899250043251	-0.938029190882742	-1.4032466779232	-2.25486526816782	-1.92254210127153	-2.24531897141945
CHST13	1.30252164328405	0.284363230453706	0.968009129327734	0.28118763207239	0.139742176982811	0.693280483916409
ZXDC	5.14560034205265	5.28793691333353	4.86841933204847	5.30737715605325	5.3579557671197	5.28432848042551
CFAP100	-0.981686785654153	-2.23348507440891	-4.34184613325905	0.52474466340688	0.52915386858616	0.515493364701126
CFAP100-DT	-5.93588309604103	-5.69291669304621	-5.92680863398021	-1.91382835033275	-1.1520239473943	-0.771387783087035
KLF15	3.52559635124513	2.99007789063547	3.24060951185153	3.05983125748847	3.12185201808692	3.60989558941675
LOC107986124	-4.35092059531987	-3.37098859815885	-1.67888112053662	-4.57679336305518	-6.01000494252187	-3.8302814721406
LOC124909426	-1.54356567326227	-2.88556177098861	-2.46737701534291	-4.57679336305518	-3.20265002046427	-2.24531897141945
ALDH1L1	-0.263457754069532	-1.30059927026745	-0.972612323593334	-1.63819390771933	-0.880721925576905	-0.557262977734188
LOC105374085	-0.650480877178779	-0.738720382659335	-0.797525617035243	-0.804203859158255	-1.2551174403584	-1.022926550083
SLC41A3	5.02339440967947	5.2978963861074	5.09347686686444	4.81623950483662	4.80457752338441	4.99308576790563
ALG1L	1.18305797668248	1.20190107026173	0.759691893203009	2.01316981872434	1.87873830637639	2.26423612664369
FAM86JP	2.27843602475974	1.48699239696872	1.66564840328787	1.07664887554874	0.52915386858616	1.18466886932537
LOC102723696	-2.02899250043251	-1.99247697490512	-0.641406415117961	-2.70232424513904	-6.01000494252187	-2.60788905080416
LOC112267908	1.92830304861325	1.40511538991432	2.04473491997056	0.804028420885749	1.04527749297932	1.45512074672164
OSBPL11	6.24744212848358	5.39917972194458	5.36493764685373	5.39235328879766	5.43449234458194	5.05744686638102
SNX4	5.2220953539044	5.20568469435773	5.05547197057807	5.03115335533567	5.16554460811432	4.7832010685906
ZNF148	4.22524878694328	4.379885841498	3.73674947023706	3.83965233061647	3.76313426419782	2.97277331248337
SLC12A8	4.18694489876664	3.09824619550881	3.87893523817141	3.74363114124179	3.50372265343057	3.34962761787433
LOC124906278	-3.12852817398342	-2.23348507440891	-2.22636891583912	-1.40686836161287	-3.20265002046427	-1.71480425472067
HEG1	5.22083204818367	4.58437070708415	4.5819765280843	5.55720504820787	5.615247279225	4.7905492765354
LOC124909422	-2.02899250043251	-1.78602609743769	-1.83934579272987	-2.99183086233403	-1.36614875274715	-1.71480425472067
ITGB5	6.96668044593052	7.01120309546681	6.64043447129923	8.37078270040389	8.8176850941858	8.362525031152
UMPS	6.19565237263532	5.93233552870066	6.05796582606663	6.44580563257787	6.43371565813471	6.68311715447034
KALRN	3.59744663626481	3.11765494169494	2.80451039704486	3.5981323194455	3.78278535177919	3.53604074210521
ROPN1	-4.35092059531987	-3.37098859815885	-1.17192113181674	-2.46131614563525	-3.20265002046427	-1.50835337725324
CCDC14	6.74908462910285	6.88474815871864	6.03789322344024	6.04312090382766	5.80177111280479	5.3816068224054
LOC105369194	-2.02899250043251	-1.78602609743769	-2.22636891583912	-2.70232424513904	-2.84007994107956	-3.0933158779744
MYLK	5.2545589227418	4.5298782098219	4.05475864792281	2.9955910715865	2.63023999370047	2.64545195882579
MYLK-AS1	-0.154523382516368	0.0350037615169892	0.263015924899808	-1.51789967400161	-2.84007994107956	-1.71480425472067
HACD2	5.66913335187034	5.68375136881146	5.55952361878846	5.86511334148706	5.93653586137123	5.47578021728774
ADCY5	2.55195693778202	1.1014991733039	2.39060397978466	3.7345765401336	3.93982176823724	4.00471620498613
SEC22A	3.54591633562472	3.78078905657321	3.7544297777976	3.45479298000265	3.59176584588584	3.64815110842675
MIR7110	-4.35092059531987	-3.37098859815885	-2.46737701534291	-2.25486526816782	-1.61768751974311	-1.50835337725324
PDIA5	4.65937438540801	4.91718536995345	4.95659835240816	4.54818951645616	5.14291363361475	5.21502315216501
SEMA5B	6.15389839231297	5.64414764563853	5.57054425949684	3.42508392418549	2.71450891059808	2.56774960183255
LINC02035	1.1409325010098	1.92913512641017	1.75267146552524	0.28118763207239	-0.177114928357129	0.139344878815877
SLC49A4	3.76282157072932	3.64915797495293	3.68605986331083	3.87853385724938	4.06011600195495	3.78197272024829
HSPBAP1	3.45857959856929	3.44407441903402	3.58691896197223	2.78952885119063	2.88177876069644	3.1734706627205
PARP14	3.98148898343581	4.29434731902633	3.83972027461866	4.31701375569943	4.09982571175692	3.71146049998143
PARP15	-4.35092059531987	-2.23348507440891	-3.1194537119226	-1.51789967400161	-2.84007994107956	-0.891682016804747
DTX3L	2.41726372945705	2.45174154978567	2.11211035531209	2.86338369850217	2.83861799790747	2.08460191422144
PARP9	1.77147603603985	1.67340552119961	1.25310045603473	2.46395297928813	2.29833408761754	2.05236157722124
LOC107984000	-2.47645147740373	-1.04906050327149	-2.22636891583912	-3.83982776888898	-6.01000494252187	-3.0933158779744
KPNA1	6.14059850516599	6.23449091990282	6.03283113038398	6.1548085216206	6.21911427813672	5.90612045917769
WDR5B-DT	-1.84842025479069	-1.99247697490512	-1.67888112053662	-2.46131614563525	-2.10311434691335	-1.50835337725324
WDR5B	2.90016725901704	2.47199023362948	2.30681104277949	2.64881577096481	2.4858500843653	2.31946564736408
FAM162A	5.94637783305878	7.43588319779917	7.12558959809137	4.85574853733308	4.864207992309	5.37673284803693
MIX23	4.59061614309554	5.24592776441996	5.44005995218688	4.64479375820962	4.75900637857514	5.02458691111963
CD86	-2.76595809459872	-2.88556177098861	-2.46737701534291	-1.40686836161287	-2.10311434691335	-1.71480425472067
ILDR1	-1.18099559387756	-1.99247697490512	-1.4032466779232	-0.607167012098701	-0.455416090844234	-1.50835337725324
SLC15A2	1.22398824073736	1.36236574245498	1.06187605279196	1.76305663982944	1.69735418955901	1.82316076646332
EAF2	1.7576038614583	1.806929194037	1.66564840328787	1.33809002330687	1.53688951736577	2.08460191422144
IQCB1	5.3408229238514	5.65636453577124	5.50312110737306	4.91972757431733	4.73902643951833	5.0120688712732
GOLGB1	6.60883990171445	6.60084231662165	5.1493388940423	6.16270599220098	6.15207162785244	4.78565463217668
HCLS1	-2.23544337789994	-1.99247697490512	-2.22636891583912	0.142024884400765	1.24738290017078	1.57344071391041
FBXO40	-3.12852817398342	-4.10795419232505	-4.34184613325905	-2.25486526816782	-3.68807684763451	-1.95581235422446
RPL7AP11	4.50809644656023	4.53469925036801	4.96421555616929	4.05134835586557	4.35959240375681	4.66023517662626
POLQ	4.85120322851059	4.9300502517443	4.46872550148209	4.6592208288449	4.17610929701977	3.95762108725083
STXBP5L	1.78521609266616	0.646933309838415	0.643046974350739	2.07186381298336	1.33872321170921	0.774580586018257
LOC105374069	-1.2920269062663	-1.04906050327149	-3.1194537119226	-2.46131614563525	-4.42504244180071	-5.41524397286176
GTF2E1	5.31855505222623	5.48512563581861	5.32526540881597	5.47169351093715	5.31361282076971	5.43259638276895
RABL3	4.30132686471399	4.42991130176146	4.2343232490041	4.49198491493023	4.54362435139449	4.17159581510007
HGD	-4.35092059531987	-4.10795419232505	-3.1194537119226	-2.074293022526	-2.84007994107956	-2.60788905080416
NDUFB4	6.50731948125598	6.69051760877656	6.97688495638402	6.2292191423792	6.30089180627584	6.65252648458606
LOC124900546	2.31678233640922	1.38389890400462	1.38607432130415	3.03053695069443	2.72808731709862	2.91118551426054
FSTL1	8.39033570177226	8.57189239900019	8.32666956361662	8.02226712013893	8.02212690260272	7.93279253983879
LOC124906274	-4.35092059531987	-3.37098859815885	-4.34184613325905	-1.51789967400161	-1.48644298646486	-1.95581235422446
LRRC58	4.37131771309978	4.96261403010943	4.30080730943401	4.86822148281324	4.66330413303982	3.99626701515031
LOC442087	-0.50961834133893	-0.834935697918638	-1.83934579272987	-1.63819390771933	-1.1520239473943	-0.557262977734188
GPR156	0.832301228735899	0.716474243091492	0.759691893203009	1.03791648106003	0.955779342140216	0.774580586018257
GSK3B	6.1325593199848	6.28900729427113	6.00133958218883	6.05771520361802	5.99667177278712	5.54837464458221
PHB1P8	-1.84842025479069	-1.60545385179587	-1.67888112053662	-1.40686836161287	-1.76207742907829	-1.022926550083
NR1I2	-5.93588309604103	-5.69291669304621	-3.1194537119226	-4.57679336305518	-2.84007994107956	-0.660356470698292
CFAP91	2.66774324894516	2.88073049444711	1.99800386962557	0.377402947331693	-0.395295098406663	0.774580586018257
LOC105374063	-1.54356567326227	-1.99247697490512	-3.1194537119226	-1.63819390771933	-1.2551174403584	-2.60788905080416
COX17	4.86420789158397	5.14549938275113	5.60895274400645	5.00377927760159	5.38392173311855	5.78381485079126
POPDC2	-1.2920269062663	-1.04906050327149	-0.797525617035243	-0.87635364491409	0.25678159817303	0.0110207818403376
ADPRH	2.52764127723015	2.43120461878298	2.74914839896154	2.29357135652822	2.10373722352732	2.30585521584542
CSRP2P1	1.18305797668248	1.40511538991432	1.75267146552524	0.683734187168037	0.329845060362754	0.813574717634121
TIMMDC1	6.05457546903268	6.11725324461845	6.48284747907964	5.99147947491308	6.20583136744058	6.51881542203903
POGLUT1	4.34140430408933	3.6624344033786	3.68605986331083	3.85922407512787	3.71961580103117	3.57627787321394
TMEM39A	5.21703548009559	5.2400361991485	5.29175460221006	5.26503303081922	5.46522183522039	5.29642300070259
LOC124906273	-3.12852817398342	-3.37098859815885	-2.46737701534291	-0.669902767446663	-0.337579600550376	-1.16731645941817
ARHGAP31-AS1	-1.84842025479069	-1.78602609743769	-1.53449121120145	-1.11736174441788	-1.055808632135	-2.60788905080416
ARHGAP31	1.3587376528506	0.750026802802518	0.968009129327734	3.47305518639538	3.91332254289732	3.01520857880377
B4GALT4	4.51635814438979	4.8237682562634	4.96573418266834	4.59396628986594	5.01859183454524	4.94998487638978
UPK1B	-3.61395500115367	-2.5229916916039	-2.01991803837169	-1.91382835033275	-2.10311434691335	-5.41524397286176
IGSF11	1.18305797668248	1.75829441878612	1.31159610534487	1.53173109372299	1.02341805901558	1.37917189348835
PTMAP8	-2.76595809459872	-3.37098859815885	-1.4032466779232	-3.35440094171873	-1.76207742907829	-3.0933158779744
BZW1P2	7.07096890570775	6.96060018637522	6.98925741691908	7.17767663222044	7.17873842522717	6.86407641508085
LSAMP-AS1	-2.47645147740373	-1.99247697490512	-1.17192113181674	-0.279112814414497	-0.12736189316003	-0.0576919682436765
LSAMP	4.10987656534166	4.00578797372413	2.98907074485556	1.87716312551596	3.08539208027069	2.79907514793901
LOC124909412	-3.61395500115367	-4.10795419232505	-5.92680863398021	-1.51789967400161	-1.1520239473943	-1.022926550083
GAP43	4.54692486068564	4.75313271367034	4.65909281571056	5.11378669231038	4.76230963139978	4.73577256603049
EIF4E2P2	-4.35092059531987	-3.37098859815885	-5.92680863398021	-2.70232424513904	-2.55057332388457	-1.95581235422446
ZBTB20	0.603275715067004	0.993583834137008	0.413041368904416	-0.489330521804843	-0.965610823163418	-1.32778113161142
TIGIT	-5.93588309604103	-5.69291669304621	-3.60488053909285	-1.63819390771933	-2.55057332388457	-1.16731645941817
QTRT2	5.56146979743602	5.35488886096138	5.33469867522185	5.820168123541	5.90923084350648	5.57273055143439
CCDC191	2.41726372945705	2.86550402022245	1.8740912659401	0.733061899531605	0.139742176982811	0.257181369109735
ZDHHC23	2.78179332702537	3.25836802192076	3.16858838881235	3.98926067511591	3.85572832832989	3.58757104274529
VPS26AP1	-1.68795558259744	-0.834935697918638	-1.53449121120145	-0.54704601966113	-1.055808632135	-0.891682016804747
LOC100420528	-0.154523382516368	0.189726356315631	-0.19888817941701	0.0670628267195428	0.293775805655232	0.467399076500081
GRAMD1C	0.53985033492537	1.31831056237704	1.12847380152098	-0.433835409213139	-0.965610823163418	-0.771387783087035
ATP6V1A	6.23685692100834	6.34153840228098	6.31010247746439	6.21029296149644	6.20522468322605	5.93845423618627
NAA50	7.02357555037164	6.76420763849459	6.82953919153638	7.41437414308483	7.18151699560627	6.91819094242229
USF3	4.34140430408933	4.29434731902633	3.48893313430988	4.39187343014003	4.1711473143437	3.23221445359316
LOC124909410	-3.61395500115367	-4.10795419232505	-2.01991803837169	-4.57679336305518	-6.01000494252187	-5.41524397286176
SPICE1	4.50602360850121	4.96975168247133	4.4601316113441	3.57125945790962	3.75652396607699	3.76715038054277
PHF5DP	-1.68795558259744	-1.30059927026745	-2.46737701534291	-3.35440094171873	-1.76207742907829	-5.41524397286176
CFAP44	2.34488767408957	2.47199023362948	1.70981598656344	1.84386868541754	1.52137651799444	1.02769952298697
LOC124909409	-0.444029999711353	0.373172497411562	-2.7568836325379	-4.57679336305518	-6.01000494252187	-3.8302814721406
BOC	5.68204346075772	5.89063623742027	4.77968738408098	2.78952885119063	3.21158217874293	3.21046487020271
LOC124909486	0.473507840096674	0.0884430204784493	0.339977906714692	-2.074293022526	-1.61768751974311	-1.50835337725324
LINC02044	-1.68795558259744	-2.5229916916039	-2.22636891583912	-2.70232424513904	-3.20265002046427	-2.24531897141945
NEPRO	5.95779764234988	6.02518802007555	5.88496742134645	5.65562756412089	5.49927522556599	5.38969369919015
GTPBP8	3.61293881241772	3.56211187677252	3.54283318325931	3.80258500401608	3.91034791289321	3.6695644149426
CD200R1	-3.61395500115367	-3.37098859815885	-3.1194537119226	-2.074293022526	-2.10311434691335	-3.0933158779744
LOC100653395	4.75498791325129	4.00231159844954	4.2343232490041	5.24816537747334	4.7339879185383	5.05134236485748
CCDC80	2.78863075707892	3.3812247697063	1.96193461491805	3.76157162164285	5.76272200671798	4.91679257549989
SLC35A5	5.18888443978145	5.51226563318243	5.27225018967281	5.34851380712184	5.27943763316646	5.03493627430299
ATG3	4.90882266837091	5.02390276828374	5.16396542066054	5.70049403707517	5.94455490447796	6.04264986445294
BTLA	-3.61395500115367	-2.88556177098861	-5.92680863398021	-2.99183086233403	-1.76207742907829	-2.60788905080416
LOC124909408	-0.207962641477829	-0.938029190882742	-0.434955537650534	1.46029595568004	0.758179382255055	1.21411264721785
CD200	5.55647084911884	5.86406826454825	5.54537448220933	6.0296118496426	5.78156496960501	5.5073404298519
LOC105374042	0.130206094416745	-0.738720382659335	-0.372219782302572	0.247635072361364	-0.518151846192196	-0.370849853503307
LOC124909407	4.43806955932917	4.11282717910541	4.43842021527134	4.83612926405277	4.71876590702079	4.86900177696791
TAGLN3	2.63776409145229	3.48947766035832	2.2280094750719	1.13286488511529	1.48984094456133	1.02769952298697
ABHD10	4.80474094844839	5.26345946420346	5.17713479591135	4.6703429822628	4.82683441722685	4.77334487284559
LOC105374040	-5.93588309604103	-4.10795419232505	-5.92680863398021	-1.63819390771933	-2.30956522438078	-3.8302814721406
PHLDB2	5.62205919074642	6.04390800605266	4.75179150511925	5.83507066424432	5.92036280491708	4.84567556080115
PLCXD2-AS1	-2.02899250043251	-2.88556177098861	-3.60488053909285	-2.70232424513904	-3.20265002046427	-5.41524397286176
PLCXD2	0.603275715067004	0.750026802802518	0.222938485524473	-0.73549110907424	-0.800551576892921	-1.16731645941817
CD96	-3.61395500115367	-2.23348507440891	-4.34184613325905	-2.25486526816782	-1.76207742907829	-1.71480425472067
NECTIN3	5.25948911136171	4.9153381289317	4.75002997249394	4.60560099034935	4.14354708918624	3.57059796414158
NECTIN3-AS1	-2.23544337789994	-2.5229916916039	-2.01991803837169	-2.46131614563525	-3.20265002046427	-3.8302814721406
LOC151760	0.0864847169874266	0.573869847648691	-0.717355268351259	0.178094139108286	-0.0327250190219545	-0.370849853503307
RPSAP29	-1.54356567326227	-0.738720382659335	-1.83934579272987	-1.76943844099758	-1.2551174403584	-1.32778113161142
NFYBP1	-2.02899250043251	-1.99247697490512	-0.641406415117961	-1.63819390771933	-1.36614875274715	-1.95581235422446
DPPA4	8.16928882165507	8.30152514153584	8.50122433021281	9.17031566028239	9.05326372887352	9.03616034411885
DPPA2	0.330903444653874	1.1014991733039	1.88697255723683	3.08854255412999	3.74321180665708	3.92683069513738
DZIP3	6.00553137490188	6.06488997915102	5.56052898122697	5.33858810549406	5.1147625933006	4.71275034811463
CIP2A	5.47721588887424	5.23855954084058	4.61138029807221	5.43769211775238	5.12249478710664	4.54620572153644
RPL13P8	1.22398824073736	0.782816737920188	0.0504712895197075	0.849471391646916	0.293775805655232	-1.71480425472067
MYH15	0.805583890360119	1.17744802653719	0.759691893203009	0.0670628267195428	0.25678159817303	-0.461047662474885
IFT57	5.33148883522425	5.50736891217809	5.1626418471357	4.71091901649427	4.7981548303465	4.88281859485726
CD47	4.69256244409615	5.07774719987055	3.94509660367898	4.23163459366765	4.19822941581792	4.14890551712397
BBX	6.13323096573291	6.67804310025118	5.67635404555417	5.70822346912362	5.69173469615248	4.8713137887462
DUBR	1.8520194633504	1.72493582183969	1.72424305719872	1.09563197891631	2.00680334516468	1.43024607808261
LOC107986021	-1.07790210091346	-0.648522573687757	-1.28295244420548	-3.83982776888898	-3.68807684763451	-3.8302814721406
LOC124906264	-0.50961834133893	-1.60545385179587	-0.797525617035243	-3.83982776888898	-3.20265002046427	-3.8302814721406
LOC101929534	0.0413968274588886	-0.0204913510747145	-0.0939186198154674	-4.57679336305518	-3.68807684763451	-3.8302814721406
LOC105374029	-1.41232113998401	-2.23348507440891	-1.06882763885264	-6.16175586377634	-6.01000494252187	-5.41524397286176
